,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,business_ref
41054,csbBCysrsifg8N10c0eHCA,"""Browns""",New Town,"""131-133 George Street, New Town""",Edinburgh,EDH,EH2 4JS,55.9523429871,-3.205974102,3.5,59,1,Breakfast & Brunch;Nightlife;Wine Bars;Gastropubs;Bars;Restaurants;British;Champagne Bars,41054
41102,FVT-2utBQTT3ihYHnVEmxw,"""Checkpoint""",Old Town,"""3 Bristo Place""",Edinburgh,EDH,EH1 1EY,55.9462320675,-3.1900158897,4.0,14,1,Restaurants;Food;Coffee & Tea;Nightlife;Cafes;Bars,41102
41143,taqRnVCqoQmiDuKp4E6FkA,"""Pizza Express""",New Town,"""32 Queensferry Street""",Edinburgh,EDH,EH2 4QS,55.9509725,-3.2096455,3.5,10,1,Restaurants;Italian;Pizza,41143
41161,VDObPKuxGTc6nsiMHY0-NA,"""Nargile""",New Town,"""73 Hanover Street""",Edinburgh,EDH,EH2 1EE,55.953934999999994,-3.1973592999999996,4.0,16,0,Turkish;Restaurants,41161
41242,P96Nq4JcXYrsw1gNK-knDg,"""Burger""",West End,"""91/93 Shadwick Place""",Edinburgh,EDH,EH2 4SD,55.94899770000001,-3.2100944,3.0,16,0,Burgers;Restaurants,41242
41341,EKGb7I6zbw7s8lYCg3HdWg,"""El Barrio Latino Bar & Club""",New Town,"""47 Hanover Street""",Edinburgh,EDH,EH2 2PJ,55.952,-3.20213,2.5,7,1,Restaurants;Mexican;Nightlife;Dance Clubs;Bars;Pubs,41341
41405,ORO2b08BhT28Xz8Ocb7vAg,"""Tanners""",,"""459 Lanark Road, Juniper Green""",Edinburgh,EDH,EH14 5BA,55.9074,-3.2745900000000003,3.5,4,1,Restaurants;Bars;Nightlife;Pubs,41405
41567,Ln1-9GXePIu0tG8ZZVLflQ,"""Kebab Express""",,"""252 Gorgie Rd""",Edinburgh,EDH,EH11 2PL,55.9373965,-3.2349445,5.0,4,1,Fast Food;Restaurants;Middle Eastern,41567
41776,NsarUMMMPOlMBb6K04x6hw,"""Juice Almighty""",New Town,"""7A Castle Street, Corstorphine""",Edinburgh,EDH,EH2 3AH,55.951460600000004,-3.2026603,4.5,8,0,Juice Bars & Smoothies;Fast Food;Food;Restaurants,41776
41822,K8s-oKzrcLwBcNDOs1WT5Q,"""Ravenous""",New Town,"""42 Dundas Street""",Edinburgh,EDH,EH3 6JN,55.95760870000001,-3.1994875,4.5,4,1,Restaurants;Cafes,41822
41916,jhz1kFR-VrbA_MSPQp7NkA,"""Laila's""",Old Town,"""63 Cockburn Street""",Edinburgh,MLN,EH1 1BS,55.950637,-3.1888201,4.5,26,1,Mediterranean;Middle Eastern;Restaurants,41916
41943,jGisKivsuty7TKwAz5HEVQ,"""Indian Cavalry Club""",West End,"""22 Coates Crescent""",Edinburgh,EDH,EH3 7AF,55.947754,-3.2130862000000002,3.0,15,1,Indian;Restaurants,41943
42214,ls6VOMX-HO30nsXUoQCTAQ,"""Tapame Tapas Bar""",Old Town,"""19-20 Teviot Place""",Edinburgh,EDH,EH1,55.9454664461,-3.1907410637,3.5,4,1,Restaurants;Tapas/Small Plates;Spanish;Greek,42214
42362,SOLrbYk85owjJsyKkuc7DA,"""McSorley's Irish Bar""",Old Town,"""14 Forrest Road, Old Town""",Edinburgh,EDH,EH1 2QN,55.945691358699996,-3.1908631325,3.5,23,1,Music Venues;Restaurants;Nightlife;Arts & Entertainment;Irish;Bars;Pubs,42362
42374,APoJIN6NYdgzgb9zVGt6jg,"""Embo Deli""",Leith,"""29 Haddington Place""",Edinburgh,EDH,EH7 4AG,55.960529799999996,-3.1823262000000003,4.0,14,1,Food;Delis;Restaurants;Coffee & Tea,42374
42382,urPV81KJZZVTaZ8_JU71_w,"""Sygn Bar""",New Town,"""15 Charlotte Lane""",Edinburgh,EDH,EH2 4QZ,55.95133593560001,-3.209622289,3.5,41,1,Gastropubs;Nightlife;Restaurants;Bars;Pizza;Cocktail Bars;Breakfast & Brunch;British;Burgers,42382
42513,9eA4mxNp_I5RdtjEAWbn_Q,"""Pig In A Poke""",New Town,"""Suite 95, Rose Street""",Edinburgh,EDH,EH2 3DT,55.95210901350001,-3.2011611268999998,3.5,7,1,Fast Food;Restaurants,42513
42531,ZWwtcMzhADrhoAxSsoc3HQ,"""Colonnades""",Old Town,"""The Signet Library, Parliament Square, The Royal Mile""",Edinburgh,EDH,EH1 1RF,55.949200501899995,-3.1914948812,5.0,8,1,Coffee & Tea;Breakfast & Brunch;Restaurants;British;Food;Tea Rooms;Sandwiches;Scottish,42531
43045,t4pxMWLb7wDMsmURxYkUYQ,"""Palmyra""",Newington,"""22 Nicolson Street""",Edinburgh,EDH,EH8 9DH,55.9463054,-3.1849998999999998,4.0,49,1,Fast Food;Restaurants;Middle Eastern,43045
43197,RzPOqALs0cA1Oz-hAev5GQ,"""The Olive Branch Bistro""",,"""19 Colinton Road""",Edinburgh,EDH,EH10 5DP,55.9338246,-3.2106617,4.0,9,0,Restaurants;Cafes;Mediterranean,43197
43209,MsjYBnKTsaE2tn78CAb_2g,"""Henry J Beans""",West End,"""Rutland Place, New Town""",Edinburgh,EDH,EH1 2AD,55.9499956,-3.2078092000000002,4.0,4,0,Restaurants;Bars;American (Traditional);Nightlife,43209
43212,e8ohWYW8rbOZWZ4pojU4zQ,"""The Bon Vivant""",New Town,"""55 Thistle Street""",Edinburgh,EDH,EH2 1DY,55.9540045,-3.1997287999999995,4.0,59,1,Tapas/Small Plates;Wine Bars;Modern European;Champagne Bars;Restaurants;Bars;Nightlife,43212
43236,J2eaZ4o8btjeoTIoAfDqaw,"""East of Chicago Pizza""",,"""307 S Court St""",Medina,OH,44256,41.135567200000004,-81.8643042,3.0,4,1,Restaurants;Pizza,43236
43264,MShj9LzV2MXaFs_sonkytg,"""Wahaca""",New Town,"""16 South Saint Andrew Street""",Edinburgh,EDH,EH2 2AU,55.953383215200006,-3.1919407293,3.5,5,1,Mexican;Restaurants,43264
43451,BmrVL3Aj5usPfpu5DE1iCg,"""Spoon""",Newington,"""6a Nicolson Street""",Edinburgh,EDH,EH8 9DH,55.9455318,-3.1848791000000003,4.0,71,1,Food;Restaurants;Brasseries;Coffee & Tea,43451
43505,MJ2Llajfj8DS3zyCJim1rw,"""Toast""",Marchmont,"""146 Marchmont Road""",Edinburgh,EDH,EH9 1AQ,55.93539200000001,-3.19415,4.0,40,0,Restaurants;Brasseries;Breakfast & Brunch;Modern European,43505
43839,M93N96pw4t_Rc3ACDm2dcw,"""Pinto""",Old Town,"""119 Lothian Road""",Edinburgh,EDH,EH3 9AN,55.9462076,-3.2050595,3.0,14,0,Fast Food;Mexican;Restaurants,43839
43913,akbZVFQzejlCJtBGZTU4dA,"""La Tasca""",New Town,"""2 Greenside Place""",Edinburgh,EDH,EH1 3AA,55.9566096,-3.1854002,3.5,14,0,Italian;Spanish;Restaurants;Basque,43913
44200,JBbgEqxUGQXU4d_C8jKmZQ,"""Ti Amo""",Newington,"""16 Niolson Street""",Edinburgh,EDH,EH8 9DH,55.946805000000005,-3.1856355,4.0,11,0,Restaurants;Italian,44200
44261,fTPu0Veg_VCyiEjQZXSgWg,"""Bond No 9""",Leith,"""84 Commercial Street, Leith""",Edinburgh,EDH,EH6 6LX,55.9768844,-3.1728104999999998,4.0,22,0,Restaurants;Breakfast & Brunch;Nightlife;Lounges;Modern European;Bars,44261
44344,mzFzF1H0a-0NlNwFEA61Kw,"""El Toro Loco""",Grassmarket,"""60 Grassmarket, Old Town""",Edinburgh,EDH,EH1 2JR,55.947854799999995,-3.1955508,3.5,5,1,Restaurants;Mexican,44344
44470,G0giaIgWqkHxn-LYUWU12A,"""Akva Bar""",West End,"""129 Fountainbridge""",Edinburgh,EDH,EH3 9QG,55.943163,-3.2082976000000003,4.0,17,1,Nightlife;Restaurants;Cocktail Bars;Venues & Event Spaces;Cafes;Event Planning & Services;Bars;Scandinavian,44470
44488,EiYE3T3hfqcpcficZ4zJzQ,"""Montpeliers""",Bruntsfield,"""159-161 Bruntsfield Pl, Bruntsfield""",Edinburgh,EDH,EH10 4DG,55.9358177916,-3.2095053628,3.5,54,1,Bars;Restaurants;Nightlife;Wine Bars;Brasseries,44488
44740,qDPn14lenAGehkbnJaqnYg,"""The Blackbird""",Bruntsfield,"""37-39 Leven Street""",Edinburgh,MLN,EH3 9LH,55.941244999999995,-3.2038450000000003,3.5,28,1,Nightlife;Bars;Restaurants;Pubs;Gastropubs,44740
44819,-W2VTRe9TpXlh7TMzcGrpw,"""The Roamin' Nose""",Cannonmills,"""14 Eyre Place""",Edinburgh,EDH,EH3 5EP,55.961214957399996,-3.1991783522,4.0,17,1,Bistros;Food;Restaurants;Coffee & Tea,44819
44874,kS2Tx6jsqKXPi4EA432YqA,"""Monte Bianco""",,"""115a Corstorphine Road""",Edinburgh,EDH,EH12 5PZ,55.9447236,-3.2502792,4.0,3,0,Restaurants;Fish & Chips,44874
44918,tviTB11xZ1kAGaVGkmct4g,"""The Place To Eat""",New Town,"""John Lewis, St James Centre""",Edinburgh,EDH,EH1 3SP,55.9549948191,-3.1867700317,3.0,4,0,Coffee & Tea;Restaurants;Sandwiches;Food;Breakfast & Brunch,44918
45279,J6n-P8InsDe8dGf5TC1bXw,"""Gourmet Pasta""",,"""54/56 Morningside Road""",Edinburgh,EDH,EH10 4BZ,55.93264870000001,-3.2101603,4.5,11,0,Food;Restaurants;Specialty Food;Delis,45279
45347,vv7HKwsG6tloU4xho7QUBQ,"""La Garrigue""",Cannonmills,"""14 Eyre Place""",Edinburgh,EDH,EH3 5EP,55.960696,-3.2004312,4.5,7,0,Restaurants;French,45347
45475,Aiv_v7LDbmiDXpe7SjwAHg,"""McDonald's""",New Town,"""3/9 S St Andrew Street""",Edinburgh,EDH,EH2 2AU,55.953303788999996,-3.1913287913,3.0,7,1,American (Traditional);Restaurants;Fast Food;Burgers,45475
45632,feUd4LwKvb1lwcQWTHPCsQ,"""North China Restaurtant""",Tollcross,"""3 Tarvit St""",Edinburgh,EDH,EH3 9LB,55.9421327,-3.2028738,3.5,3,0,Restaurants;Chinese,45632
45662,DbFv7ApwhZvanANmZiNXlg,"""Sugarhouse Sandwiches""",Royal Mile,"""158 Canongate""",Edinburgh,MLN,EH8 8DD,55.95153979999999,-3.1786567999999997,4.5,13,1,Sandwiches;Restaurants,45662
45707,ApCFTxBRiIDJ7KL557zwNQ,"""Dalriada""",,"""77 Promenade""",Edinburgh,EDH,EH15 2EL,55.9504678,-3.1002669999999997,4.0,19,1,Restaurants;Nightlife;Modern European;Arts & Entertainment;Music Venues;Bars,45707
45736,Y3e_rfMxAPFWI03ZgnpPxg,"""Le Sept""",Old Town,"""5 Hunter Square""",Edinburgh,EDH,EH1 1QW,55.9493145,-3.1878925,4.0,16,0,Restaurants;French,45736
45778,PE_YsiasD6aJA-8sEf5wSg,"""Preacher's""",Old Town,"""24-26 Lady Lawson Street""",Edinburgh,EDH,EH3 9DS,55.94629200000001,-3.2013708999999997,4.5,7,1,Bakeries;Food;Cafes;Restaurants,45778
45949,wRVuPNdzTrlXC7m_CHac9g,"""Ristorante Mamma Roma""",New Town,"""4/7 Antigua Street""",Edinburgh,EDH,EH1 3NH,55.9582338581,-3.1874084473,3.5,3,1,Italian;Restaurants,45949
46158,eRNDudpCqrDuRaz4-reNOQ,"""Papilio""",Bruntsfield,"""158 Bruntsfield Place""",Edinburgh,EDH,EH10 4ER,55.93645840000001,-3.2086242,4.5,20,1,Restaurants;Canadian (New);Italian,46158
46315,pv4S2yOiWqH6AdFqzosZpw,"""Fishers""",Leith,"""1 Shore""",Edinburgh,EDH,EH6 6QW,55.977519799999996,-3.1689022000000002,4.5,33,1,Restaurants;Seafood,46315
46355,jpnts8lMTGUPvIYUj7rg1A,"""Iman's Grill""",Newington,"""29-33 Nicolson Square, Nicolson Street""",Edinburgh,EDH,EH8 9BX,55.945556599999996,-3.1846324,4.0,4,0,Restaurants;Italian;Indian;Fast Food,46355
46413,DpUebtvQjuu2On3Gh2nkBQ,"""Forest Cafe""",Old Town,"""3 Bristo Place""",Edinburgh,EDH,EH1 1EY,55.9463115,-3.1901167999999998,3.0,17,0,Restaurants;Food;Vegan;Coffee & Tea;Vegetarian,46413
46472,EAXzHN5EwmNS3Hz-lBgTxw,"""Ooud Kitchen""",Bruntsfield,"""138 Bruntsfield Pl""",Edinburgh,EDH,EH10 4ER,55.936569299999995,-3.2084101,3.0,7,0,Breakfast & Brunch;Mediterranean;Restaurants,46472
46537,434CrrjCjq9gbo0HmN_ijw,"""delicious""",,"""51 Corbiehill Road""",Edinburgh,EDH,EH4 5AT,55.9651522,-3.2695997,1.5,3,1,Restaurants;Chinese,46537
46539,fvmG_PnSCq4iMpBG8jfIdg,"""Rigatoni's""",Newington,"""27 South Clerk Street, Newington, Southside""",Edinburgh,EDH,EH8 9JD,55.940932795900004,-3.1801986694,5.0,4,1,Delicatessen;Food;Restaurants;Italian,46539
46760,dIQetmbkXozPh8N8a_RGpg,"""Cappadocia""",Old Town,"""10 Forest Road""",Edinburgh,EDH,EH1 2QN,55.9457711,-3.190811,3.5,12,1,Turkish;Fast Food;Halal;Restaurants,46760
46838,Ubye_qiESMKdUjQUBmNWWg,"""Panda Kitchen""",,"""503 S Court St, Ste A""",Medina,OH,44256,41.1339615,-81.8644931,3.5,10,1,Restaurants;Chinese,46838
47075,wNy3CnWWAnTCfDYsZTSUPw,"""Giuliano's""",New Town,"""18-19 Union Place""",Edinburgh,EDH,EH1 3NQ,55.957245254700005,-3.1858016962,4.0,14,1,Restaurants;Italian,47075
47321,jpHVV9egbixc56MwP8rzbA,"""Ricebox Take Away Food Shops""",Leith,"""28 Easter Rd""",Edinburgh,EDH,EH7 5RG,55.968722899999996,-3.1677098,2.0,11,1,Fast Food;Chinese;Restaurants,47321
47446,ZwrdQ9ZF1sgCa2TJ_NiOuw,"""The Royal Dick Bar""",Newington,"""Summerhall, 1 Summerhall""",Edinburgh,EDH,EH9 1PL,55.939285999999996,-3.1821330000000003,4.5,11,1,Bars;Bistros;Pubs;Breweries;Food;Nightlife;Restaurants,47446
47456,Cm4m2WFg6h56nwjAcmgZhg,"""Iris""",New Town,"""47A Thistle Street""",Edinburgh,EDH,EH2 1DY,55.9540517,-3.1995061000000002,4.0,16,1,Restaurants;Modern European;American (New),47456
47482,E8PkjCmDnDE7_2rYf38lRA,"""The Kitchin""",Leith,"""78 Commercial Street, Leith""",Edinburgh,EDH,EH6 6LX,55.9770179,-3.1726975,4.5,54,1,Restaurants;Modern European;British,47482
47515,I1tx1SomTfGXCtByoSPB_A,"""Fatma""",Leith,"""92 Commercial Street""",Edinburgh,EDH,EH6 6LX,55.9771057,-3.1736012000000002,4.0,3,0,Restaurants;Middle Eastern,47515
47626,fel5V_veoj99lE1Bad7SEw,"""The Standing Order""",New Town,"""62-66 George Street""",Edinburgh,EDH,EH2 2LR,55.9529246,-3.1995864,3.0,78,1,Nightlife;Restaurants;Gastropubs;Pubs;Bars,47626
47823,NOOReNhAvrGhbJswO5LAiw,"""Black Bo's Restaurant""",Old Town,"""57-61 Blackfriars Street""",Edinburgh,EDH,EH1 1NB,55.94965799999999,-3.1856137,4.5,13,0,Vegetarian;Restaurants,47823
48002,fYphvqFYt2HNz5RyJtmH4A,"""The Newington Traditional Fish Bar""",Newington,"""23 South Clerk Street""",Edinburgh,EDH,EH8 9JD,55.940874699999995,-3.1809179,3.5,16,0,Restaurants;Fish & Chips;Fast Food,48002
48323,fzNC7RP-MB7hPq0o7ricSA,"""Rapido""",New Town,"""77 - 79 Broughton Street, New Town""",Edinburgh,EDH,EH1 3RJ,55.9582455,-3.1894817000000004,4.0,17,1,Restaurants;Fish & Chips,48323
48346,KbI5OOTOGUwh8aeiSU4b6A,"""Chaska""",Leith,"""Leith Walk, 1 Albert Place""",Edinburgh,EDH,EH7 5HN,55.962457666000006,-3.1789157939,2.5,3,0,Indian;Restaurants,48346
48373,54JEijqDAJF94WF0BfYO-Q,"""Kampong Ah Lee""",Newington,"""28 Clerk Street""",Edinburgh,EDH,EH8 9HX,55.942677,-3.1823808999999996,4.0,29,1,Chinese;Malaysian;Restaurants,48373
48567,kn1fdOii3QlMTr1ohB2JZg,"""Ecos""",Leith,"""Unit 373, 375 Leith Walk""",Edinburgh,EDH,EH7 4,55.9633155,-3.1783771,3.5,3,0,Coffee & Tea;Restaurants;Food;Cafes,48567
48571,k3XlKwaRoBiiJWCPlXAWdA,"""Delta Indian Takeway""",Haymarket,"""27 Roseburn Terrace""",Edinburgh,EDH,EH12 5NG,55.945425199999995,-3.2344624,4.0,5,1,Restaurants;Indian,48571
48735,scnWmw-edweZpj-N3kk9gQ,"""Tres Potrillos""",,"""3175 Medina Rd""",Medina,OH,44256,41.1369331506,-81.81532115270001,3.5,52,1,Restaurants;Mexican,48735
48872,kIfDZ2mno703JvIu8hlfuQ,"""Dario's""",Old Town,"""85-87 Lothian Road""",Edinburgh,EDH,EH3 9AW,55.946543000000005,-3.2053449,3.0,10,0,Restaurants;Italian,48872
49112,fJo5N8tS3_O83vkwXH2OMA,"""Olive Tree""",Newington,"""27 Marshall Street, Newington""",Edinburgh,EDH,EH8 9BJ,55.94242560000001,-3.1842824,3.5,10,1,Mediterranean;Restaurants,49112
49331,Fppy5re0jwpdHcRVRPlBOw,"""Strada""",New Town,"""15 Castle Street""",Edinburgh,EDH,EH2 3AH,55.951469421400006,-3.2026789187999998,3.0,13,1,Restaurants;Italian,49331
49338,M8r8_asmCqkcn9g23G7d9Q,"""The Wee Boulangerie""",Newington,"""67 Clerk Street""",Edinburgh,MLN,EH8 9JG,55.941713899999996,-3.1818301,4.5,15,1,Bakeries;Food;French;Restaurants,49338
49357,HcfwrlljJpfLh71znq47zw,"""Martin Wishart""",Leith,"""54 Shore, Leith""",Edinburgh,EDH,EH6 6,55.975601,-3.170397,5.0,24,1,Restaurants;French;British,49357
49368,Pw2ti1aFvhECxTEeQOrbeQ,"""Le Marche Francais""",West End,"""9a W Maitland Street""",Edinburgh,EDH,EH12 5DS,55.94661329999999,-3.2155424,4.5,13,1,Food;Beer;Wine & Spirits;Cafes;French;Restaurants,49368
49557,OeEFy7MvilARAcZ9n6pwow,"""Rockne's""",,"""5121 Buehlers Dr""",Medina,OH,44256,41.1358602,-81.8146597,3.0,21,1,Beer Bar;American (New);Bars;Restaurants;Nightlife;Sandwiches,49557
49602,RYih1E4SFptthlWbcupm2g,"""Bistro Provence""",Leith,"""88 Commercial Street""",Edinburgh,EDH,EH6 6LX,55.977025100000006,-3.1727333,3.5,5,1,Restaurants;French,49602
49617,7qVh_0o6oQQ_f63ygDo60A,"""Magic Kitchen""",,"""60 Manse Road""",Edinburgh,EDH,EH12 7SS,55.941061499999996,-3.2843567000000005,4.0,4,1,Chinese;Restaurants;Fast Food,49617
49635,5AxF-pmg8dhkD0nXT_caqw,"""No. 11 Boutique Hotel""",Leith,"""11 Brunswick Street""",Edinburgh,EDH,EH7 5JB,55.958997200000006,-3.1796523,4.5,4,1,Food;Event Planning & Services;Hotels;Hotels & Travel;Cafes;Tea Rooms;Brasseries;Restaurants,49635
49778,b02gzPBTJyrFrvOdClQnEg,"""Charwood""",,"""Fairmilehead, 47 Buckstone Terrace""",Edinburgh,EDH,EH10 6QJ,55.905136,-3.2072279999999997,3.0,5,1,Nightlife;Burgers;Restaurants;Pizza;Bars,49778
49875,SQMPyXuLFJt_XLI1Q4cKsA,"""Giulianos""",Leith,"""1 Commercial Street, The Shore Leith""",Edinburgh,EDH,EH6 6JA,55.97631510000001,-3.1708689999999997,4.0,4,1,Italian;Restaurants,49875
49934,OghZizVgCAs1mOTbUr3SyQ,"""Zucca Restaurant""",Old Town,"""15 Grindlay Street""",Edinburgh,EDH,EH3 9AX,55.946772100000004,-3.2043397999999996,4.0,13,1,Italian;Restaurants,49934
50086,qNcgI0ENsfX80mP-u33B9A,"""Au Bar""",West End,"""101 Shandwick Place""",Edinburgh,EDH,EH2 4SD,55.9490512,-3.2107314,3.5,18,1,Restaurants;Pubs;Nightlife;Gastropubs;Bars,50086
50168,anUNYzCead836xCGFBF6Wg,"""Chang Thai""",Old Town,"""29 Cockburn Street""",Edinburgh,MLN,EH1 1BN,55.9507162,-3.1900492999999996,4.0,6,1,Thai;Restaurants,50168
50280,tPjXU6kPaTGrIBwykYon1A,"""Rocco Restaurant""",Old Town,"""192a High Street""",Edinburgh,EDH,EH1 1RW,55.949092900000004,-3.1892475,3.0,5,0,Restaurants;Italian,50280
50380,pvuqXq2ricB1klqZxxRVCg,"""Mercure Hotel""",New Town,"""Princes Street""",Edinburgh,EDH,,55.9523619029,-3.1953038054,3.5,5,1,Event Planning & Services;Restaurants;Hotels & Travel;Hotels,50380
50446,7Up7rbKcuv5PLZDQJpM6Aw,"""Cafe Nemrut""",Leith,"""255 Leith Walk""",Edinburgh,EDH,EH6,55.9661277,-3.1753728,3.5,3,1,Restaurants;Turkish,50446
50766,cor7ETKWkkWCeayazhoMuw,"""Hispaniola""",Old Town,"""3 Drummond Street""",Edinburgh,EDH,EH8 9TT,55.9477272034,-3.1846129894,3.5,3,1,Restaurants;Italian,50766
51000,OlJODULZWPGLZP_ntZfSfQ,"""Shapla Takeaway""",Leith,"""87 Easter Rd""",Edinburgh,EDH,EH7 5PW,55.9600699,-3.1716409,4.5,12,1,Indian;Restaurants;Fast Food,51000
51030,bR9ssXGyndYiggzyU0l_0A,"""Pizza Paradise""",Old Town,"""4-6 South Bridge""",Edinburgh,EDH,EH1 1LL,55.949901399999995,-3.1871789,1.5,19,1,Restaurants;Italian;Pizza,51030
51052,zdwuGTurpXbw7YBWIRt4xA,"""Bar Brig""",Leith,"""96-98 Leith Walk""",Edinburgh,EDH,EH6 5HB,55.9690669,-3.1730624,3.5,4,1,American (Traditional);Burgers;Restaurants;Nightlife;Bars,51052
51072,CnjEM8ltuXD9PrpvYPzMbQ,"""Giovanni's Fish Bar""",,"""94 Northfield Broadway""",Edinburgh,EDH,EH8 7RU,55.9552713,-3.1405576,4.0,7,1,Restaurants;Fish & Chips,51072
51308,idgPC3epYfu_XufpsPwncw,"""Mr Rapid Rolls""",West End,"""77 Fountainbridge""",Edinburgh,EDH,EH3 9PU,55.9444046,-3.2056598999999997,3.0,6,1,Coffee & Tea;Food;Restaurants;Fast Food,51308
51333,m5CY1jy3dvBw8J4iiCBlXw,"""Crofters""",,"""1 Sighthill Court""",Edinburgh,EDH,EH11 4BW,55.92293539999999,-3.2886882000000006,3.5,3,1,Burgers;Restaurants;Bars;Steakhouses;Nightlife;Pubs,51333
51482,Wg6fKmeGi77hXs5nUBH1BA,"""Canny Man's""",Morningside,"""237 Morningside Road""",Edinburgh,EDH,EH10 4QU,55.927653181000004,-3.2089770561,3.5,42,1,Bars;Pubs;Nightlife;Restaurants;Seafood,51482
51532,ry_c9N_E4zmB3VlyLDE26Q,"""Raj Restaurant""",Leith,"""91 Henderson Street""",Edinburgh,EDH,EH6 6BT,55.9720264,-3.172967,3.0,13,0,Restaurants;Indian;Pakistani,51532
51552,0RGUYLMLFwy_05iiY4kiTA,"""Delhi Diner""",,"""38 Mayfield Gardens""",Edinburgh,EDH,EH9 2BY,55.931250600000006,-3.1720702000000003,4.0,4,1,Pakistani;Indian;Restaurants,51552
51728,xlwsmdwqhd8iN2cv_H7TMA,"""Demijohn - The Liquid Deli""",Old Town,"""32 Victoria Street""",Edinburgh,EDH,EH1 2JW,55.948620700000006,-3.1943651,4.5,24,1,Delicatessen;Beer;Wine & Spirits;Flowers & Gifts;Shopping;Food;Specialty Food;Gift Shops;Restaurants,51728
51944,ApWggpJxz6yvVccJURF7MQ,"""Nachos Fiesta""",,"""Fountain Park Centre""",Edinburgh,EDH,EH11 1AF,55.9414976054,-3.2178568839999997,3.5,7,0,Restaurants;Mexican,51944
52166,jY4H5--fV0js-nSiBnsLYw,"""Cafe Praline""",Leith,"""91 Leith Walk""",Edinburgh,EDH,EH6 8LX,55.9691568172,-3.1728891802,4.5,3,1,Food;Coffee & Tea;Restaurants;Breakfast & Brunch,52166
52185,UbycymnVPeXDpKCgMssZhA,"""Dominic's Italian Restaurant""",,"""221 S Jefferson St""",Medina,OH,44256,41.1375297,-81.8608377,3.5,41,1,Delis;Restaurants;Italian,52185
52210,83R3UWb_pQeAdDuxwyJXSw,"""Coro The Chocolate Cafe""",Stockbridge,"""5 Howard Street""",Edinburgh,EDH,EH3 5JP,55.962964299999996,-3.2005822,3.5,4,1,Coffee & Tea;Desserts;Patisserie/Cake Shop;Sandwiches;Food;Restaurants,52210
52225,cNAyzZO_vX2Ib_sfkZdrLg,"""Shri Bheemas Indian Restaurant""",Newington,"""14A Nicolson Street""",Edinburgh,EDH,EH8 9DH,55.946855799999994,-3.1855825,5.0,4,1,Indian;Restaurants;Halal,52225
52233,TI8BCPSStuOgnqBHyTtG9Q,"""Sheraton Grand Hotel & Spa""",West End,"""1 Festival Square""",Edinburgh,EDH,EH3 9SR,55.9473697,-3.2062748,4.0,40,1,Event Planning & Services;Day Spas;British;Hotels;Venues & Event Spaces;Beauty & Spas;French;Restaurants;Hotels & Travel,52233
52395,CwV4b3fhMs7JEM8_NFYe9w,"""Forage and Chatter""",West End,"""1A Alva Street""",Edinburgh,EDH,EH2 4PH,55.9506819675,-3.209800612,5.0,6,1,Restaurants;Scottish,52395
52463,aCul-vH-5hCxX6XZs0g22A,"""Dubh Prais Restaurant""",Royal Mile,"""123b High St""",Edinburgh,EDH,EH1 1SG,55.950401600000006,-3.1867083,4.5,20,1,British;Restaurants,52463
52531,iCpIIYTZSlNP6HKb7ubTpw,"""Brew Lab West End""",West End,"""3A Queensferry Street Lane""",Edinburgh,EDH,EH2 4PF,55.95033297729999,-3.2094069924,4.0,5,0,Restaurants;Food;Cafes;Coffee & Tea,52531
52548,Q9okoaXayZ4kFUMI7byaDA,"""Coffee Corner""",Old Town,"""68 ST Marys Street""",Edinburgh,EDH,EH1 1SX,55.949327399999994,-3.1831482999999996,3.5,4,0,Restaurants;Food;Coffee & Tea;Pizza,52548
52776,X1OnZ6sy5c5TmZCDwCR1Gg,"""Roti Restaurant""",West End,"""73 Morrison Street""",Edinburgh,EDH,EH3 8HH,55.945643200000006,-3.2094772999999996,2.5,4,0,Indian;Restaurants,52776
52872,Eho3fnzWStx4YgXkhbVNQQ,"""The Milkman""",Old Town,"""7 Cockburn Street""",Edinburgh,EDH,EH1 1BP,55.9507364,-3.1902588,4.5,28,1,Restaurants;Food;Coffee & Tea;Cafes,52872
52938,vrEwYWESbL5fDEzdZacJnA,"""Qupi""",Leith,"""171 Leith Walk""",Edinburgh,EDH,EH6 8NR,55.967569,-3.1740293,4.0,12,1,Food;Restaurants;Greek;Coffee & Tea,52938
53007,RsbYvQHQdya3Rb_mNplx3w,"""Peach Garden Chinese Restaurant""",,"""44 St Johns Road""",Edinburgh,EDH,EH12 6PA,55.9428970388,-3.2802021502999996,3.0,4,1,Asian Fusion;Chinese;Restaurants,53007
53254,-N1Fe6JsaAJqP6Prst9jXQ,"""Gannet and Guga""",Royal Mile,"""Unit 2-3 The Arches, East Market Street""",Edinburgh,EDH,EH8 8FS,55.951444360699995,-3.1862163691000003,4.5,5,1,Breakfast & Brunch;Vietnamese;Food;Sandwiches;Restaurants;Delis;Salad;Coffee & Tea,53254
53353,GS06uO84yKQpa7oezgVZgQ,"""Café Saint Honoré""",New Town,"""34 Thistle Street Lane NW""",Edinburgh,EDH,EH2 1EA,55.9540375744,-3.200225138,4.5,27,1,French;Restaurants,53353
